Cuda is available!
Step [10/100000], d_real_loss: 0.2485, d_mnist_loss: 0.1324, d_svhn_loss: 0.1161, d_fake_loss: 0.1903, g_loss: 1.2494 
Step [33810/100000], d_real_loss: 0.0265, d_mnist_loss: 0.0009, d_svhn_loss: 0.0255, d_fake_loss: 0.0192, g_loss: 1.1680 
Step [33820/100000], d_real_loss: 0.0313, d_mnist_loss: 0.0066, d_svhn_loss: 0.0246, d_fake_loss: 0.0245, g_loss: 1.0263 
Step [33830/100000], d_real_loss: 0.0162, d_mnist_loss: 0.0048, d_svhn_loss: 0.0114, d_fake_loss: 0.0818, g_loss: 1.2423 
Step [33840/100000], d_real_loss: 0.0489, d_mnist_loss: 0.0256, d_svhn_loss: 0.0233, d_fake_loss: 0.0633, g_loss: 1.2787 
Step [33850/100000], d_real_loss: 0.0229, d_mnist_loss: 0.0010, d_svhn_loss: 0.0219, d_fake_loss: 0.0440, g_loss: 1.0984 
Step [33860/100000], d_real_loss: 0.0689, d_mnist_loss: 0.0008, d_svhn_loss: 0.0680, d_fake_loss: 0.0999, g_loss: 1.1317 
Step [33870/100000], d_real_loss: 0.0357, d_mnist_loss: 0.0019, d_svhn_loss: 0.0338, d_fake_loss: 0.0380, g_loss: 1.1527 
Step [33880/100000], d_real_loss: 0.0399, d_mnist_loss: 0.0191, d_svhn_loss: 0.0208, d_fake_loss: 0.0846, g_loss: 1.1740 
Step [33890/100000], d_real_loss: 0.0309, d_mnist_loss: 0.0015, d_svhn_loss: 0.0295, d_fake_loss: 0.0242, g_loss: 1.1685 
Step [33900/100000], d_real_loss: 0.1186, d_mnist_loss: 0.0059, d_svhn_loss: 0.1126, d_fake_loss: 0.0297, g_loss: 1.1705 
Step [33910/100000], d_real_loss: 0.1165, d_mnist_loss: 0.0164, d_svhn_loss: 0.1001, d_fake_loss: 0.0198, g_loss: 1.1162 
Step [33920/100000], d_real_loss: 0.0540, d_mnist_loss: 0.0010, d_svhn_loss: 0.0530, d_fake_loss: 0.0221, g_loss: 1.1030 
Step [33930/100000], d_real_loss: 0.1764, d_mnist_loss: 0.0936, d_svhn_loss: 0.0829, d_fake_loss: 0.0514, g_loss: 1.3313 
Step [33940/100000], d_real_loss: 0.0724, d_mnist_loss: 0.0029, d_svhn_loss: 0.0695, d_fake_loss: 0.0261, g_loss: 1.2201 
Step [33950/100000], d_real_loss: 0.0377, d_mnist_loss: 0.0032, d_svhn_loss: 0.0345, d_fake_loss: 0.0266, g_loss: 1.0662 
Step [33960/100000], d_real_loss: 0.0291, d_mnist_loss: 0.0017, d_svhn_loss: 0.0274, d_fake_loss: 0.0175, g_loss: 1.1618 
Step [33970/100000], d_real_loss: 0.0327, d_mnist_loss: 0.0019, d_svhn_loss: 0.0308, d_fake_loss: 0.0723, g_loss: 1.1138 
Step [33980/100000], d_real_loss: 0.0926, d_mnist_loss: 0.0091, d_svhn_loss: 0.0836, d_fake_loss: 0.0251, g_loss: 1.1003 
Step [33990/100000], d_real_loss: 0.0793, d_mnist_loss: 0.0030, d_svhn_loss: 0.0763, d_fake_loss: 0.0478, g_loss: 1.1420 
Step [34000/100000], d_real_loss: 0.0226, d_mnist_loss: 0.0013, d_svhn_loss: 0.0213, d_fake_loss: 0.0229, g_loss: 1.0725 
Step [34010/100000], d_real_loss: 0.0703, d_mnist_loss: 0.0012, d_svhn_loss: 0.0692, d_fake_loss: 0.0181, g_loss: 1.2008 
Step [34020/100000], d_real_loss: 0.0577, d_mnist_loss: 0.0161, d_svhn_loss: 0.0416, d_fake_loss: 0.0177, g_loss: 1.2004 
Step [34030/100000], d_real_loss: 0.0332, d_mnist_loss: 0.0122, d_svhn_loss: 0.0209, d_fake_loss: 0.0227, g_loss: 1.1272 
Step [34040/100000], d_real_loss: 0.0433, d_mnist_loss: 0.0134, d_svhn_loss: 0.0299, d_fake_loss: 0.2148, g_loss: 1.0493 
Step [34050/100000], d_real_loss: 0.0153, d_mnist_loss: 0.0014, d_svhn_loss: 0.0140, d_fake_loss: 0.0228, g_loss: 1.1702 
Step [34060/100000], d_real_loss: 0.0223, d_mnist_loss: 0.0038, d_svhn_loss: 0.0184, d_fake_loss: 0.1601, g_loss: 1.1359 
Step [34070/100000], d_real_loss: 0.0442, d_mnist_loss: 0.0025, d_svhn_loss: 0.0417, d_fake_loss: 0.0431, g_loss: 1.2371 
Step [34080/100000], d_real_loss: 0.0180, d_mnist_loss: 0.0012, d_svhn_loss: 0.0169, d_fake_loss: 0.0989, g_loss: 1.1991 
Step [34090/100000], d_real_loss: 0.1087, d_mnist_loss: 0.0146, d_svhn_loss: 0.0941, d_fake_loss: 0.0242, g_loss: 1.1029 
Step [34100/100000], d_real_loss: 0.0411, d_mnist_loss: 0.0039, d_svhn_loss: 0.0372, d_fake_loss: 0.0267, g_loss: 1.1250 
Step [34110/100000], d_real_loss: 0.0531, d_mnist_loss: 0.0008, d_svhn_loss: 0.0523, d_fake_loss: 0.0337, g_loss: 1.2327 
Step [34120/100000], d_real_loss: 0.0229, d_mnist_loss: 0.0011, d_svhn_loss: 0.0218, d_fake_loss: 0.0420, g_loss: 1.1391 
Step [34130/100000], d_real_loss: 0.0348, d_mnist_loss: 0.0008, d_svhn_loss: 0.0340, d_fake_loss: 0.0315, g_loss: 1.1440 
Step [34140/100000], d_real_loss: 0.0554, d_mnist_loss: 0.0024, d_svhn_loss: 0.0530, d_fake_loss: 0.0685, g_loss: 1.1689 
Step [34150/100000], d_real_loss: 0.0553, d_mnist_loss: 0.0018, d_svhn_loss: 0.0534, d_fake_loss: 0.0267, g_loss: 1.1675 
Step [34160/100000], d_real_loss: 0.0176, d_mnist_loss: 0.0012, d_svhn_loss: 0.0164, d_fake_loss: 0.0277, g_loss: 1.1367 
Step [34170/100000], d_real_loss: 0.0263, d_mnist_loss: 0.0026, d_svhn_loss: 0.0237, d_fake_loss: 0.0648, g_loss: 1.0732 
Step [34180/100000], d_real_loss: 0.0336, d_mnist_loss: 0.0018, d_svhn_loss: 0.0318, d_fake_loss: 0.0424, g_loss: 1.1045 
Step [34190/100000], d_real_loss: 0.0759, d_mnist_loss: 0.0147, d_svhn_loss: 0.0612, d_fake_loss: 0.0431, g_loss: 1.1389 
Step [34200/100000], d_real_loss: 0.0422, d_mnist_loss: 0.0073, d_svhn_loss: 0.0349, d_fake_loss: 0.0285, g_loss: 1.2021 
Step [34210/100000], d_real_loss: 0.0311, d_mnist_loss: 0.0034, d_svhn_loss: 0.0277, d_fake_loss: 0.0344, g_loss: 1.1212 
Step [34220/100000], d_real_loss: 0.0489, d_mnist_loss: 0.0272, d_svhn_loss: 0.0217, d_fake_loss: 0.0267, g_loss: 1.1750 
Step [34230/100000], d_real_loss: 0.0206, d_mnist_loss: 0.0012, d_svhn_loss: 0.0195, d_fake_loss: 0.0348, g_loss: 1.0954 
Step [34240/100000], d_real_loss: 0.0325, d_mnist_loss: 0.0015, d_svhn_loss: 0.0310, d_fake_loss: 0.0950, g_loss: 1.0979 
Step [34250/100000], d_real_loss: 0.0196, d_mnist_loss: 0.0028, d_svhn_loss: 0.0168, d_fake_loss: 0.0267, g_loss: 1.1748 
Step [34260/100000], d_real_loss: 0.0692, d_mnist_loss: 0.0293, d_svhn_loss: 0.0399, d_fake_loss: 0.0318, g_loss: 0.9851 
Step [34270/100000], d_real_loss: 0.0551, d_mnist_loss: 0.0121, d_svhn_loss: 0.0430, d_fake_loss: 0.0520, g_loss: 1.0184 
Step [34280/100000], d_real_loss: 0.0358, d_mnist_loss: 0.0023, d_svhn_loss: 0.0335, d_fake_loss: 0.0733, g_loss: 1.2123 
Step [34290/100000], d_real_loss: 0.0619, d_mnist_loss: 0.0016, d_svhn_loss: 0.0604, d_fake_loss: 0.0282, g_loss: 1.0911 
Step [34300/100000], d_real_loss: 0.0308, d_mnist_loss: 0.0058, d_svhn_loss: 0.0250, d_fake_loss: 0.0498, g_loss: 1.1839 
Step [34310/100000], d_real_loss: 0.0284, d_mnist_loss: 0.0095, d_svhn_loss: 0.0189, d_fake_loss: 0.0711, g_loss: 1.2098 
Step [34320/100000], d_real_loss: 0.0312, d_mnist_loss: 0.0075, d_svhn_loss: 0.0237, d_fake_loss: 0.0355, g_loss: 0.9779 
Step [34330/100000], d_real_loss: 0.1143, d_mnist_loss: 0.0271, d_svhn_loss: 0.0872, d_fake_loss: 0.1310, g_loss: 1.2348 
Step [34340/100000], d_real_loss: 0.0357, d_mnist_loss: 0.0023, d_svhn_loss: 0.0334, d_fake_loss: 0.0282, g_loss: 1.1379 
Step [34350/100000], d_real_loss: 0.0290, d_mnist_loss: 0.0030, d_svhn_loss: 0.0260, d_fake_loss: 0.0353, g_loss: 1.0664 
Step [34360/100000], d_real_loss: 0.0297, d_mnist_loss: 0.0110, d_svhn_loss: 0.0187, d_fake_loss: 0.0250, g_loss: 1.1882 
Step [34370/100000], d_real_loss: 0.0428, d_mnist_loss: 0.0145, d_svhn_loss: 0.0284, d_fake_loss: 0.0820, g_loss: 1.0446 
Step [34380/100000], d_real_loss: 0.0327, d_mnist_loss: 0.0085, d_svhn_loss: 0.0243, d_fake_loss: 0.0594, g_loss: 1.1291 
Step [34390/100000], d_real_loss: 0.1483, d_mnist_loss: 0.0154, d_svhn_loss: 0.1330, d_fake_loss: 0.0305, g_loss: 1.1712 
Step [34400/100000], d_real_loss: 0.0209, d_mnist_loss: 0.0016, d_svhn_loss: 0.0193, d_fake_loss: 0.0368, g_loss: 1.1802 
Step [34410/100000], d_real_loss: 0.0303, d_mnist_loss: 0.0011, d_svhn_loss: 0.0292, d_fake_loss: 0.0241, g_loss: 1.0821 
Step [34420/100000], d_real_loss: 0.0196, d_mnist_loss: 0.0015, d_svhn_loss: 0.0181, d_fake_loss: 0.0339, g_loss: 1.1314 
Step [34430/100000], d_real_loss: 0.0169, d_mnist_loss: 0.0011, d_svhn_loss: 0.0158, d_fake_loss: 0.0473, g_loss: 1.0418 
Step [34440/100000], d_real_loss: 0.0275, d_mnist_loss: 0.0014, d_svhn_loss: 0.0261, d_fake_loss: 0.0458, g_loss: 1.2147 
Step [34450/100000], d_real_loss: 0.0511, d_mnist_loss: 0.0110, d_svhn_loss: 0.0401, d_fake_loss: 0.0448, g_loss: 1.2605 
Step [34460/100000], d_real_loss: 0.1210, d_mnist_loss: 0.0012, d_svhn_loss: 0.1198, d_fake_loss: 0.0875, g_loss: 1.1362 
Step [34470/100000], d_real_loss: 0.1277, d_mnist_loss: 0.0068, d_svhn_loss: 0.1210, d_fake_loss: 0.0805, g_loss: 1.1337 
Step [34480/100000], d_real_loss: 0.0407, d_mnist_loss: 0.0291, d_svhn_loss: 0.0116, d_fake_loss: 0.0272, g_loss: 1.0536 
Step [34490/100000], d_real_loss: 0.0602, d_mnist_loss: 0.0020, d_svhn_loss: 0.0582, d_fake_loss: 0.1121, g_loss: 1.2308 
Step [34500/100000], d_real_loss: 0.0251, d_mnist_loss: 0.0017, d_svhn_loss: 0.0234, d_fake_loss: 0.0266, g_loss: 1.0626 
Step [34510/100000], d_real_loss: 0.0309, d_mnist_loss: 0.0028, d_svhn_loss: 0.0282, d_fake_loss: 0.0943, g_loss: 1.1770 
Step [34520/100000], d_real_loss: 0.0192, d_mnist_loss: 0.0007, d_svhn_loss: 0.0184, d_fake_loss: 0.0530, g_loss: 1.1586 
Step [34530/100000], d_real_loss: 0.0448, d_mnist_loss: 0.0107, d_svhn_loss: 0.0341, d_fake_loss: 0.0511, g_loss: 1.1630 
Step [34540/100000], d_real_loss: 0.0293, d_mnist_loss: 0.0034, d_svhn_loss: 0.0259, d_fake_loss: 0.0390, g_loss: 1.2194 
Step [34550/100000], d_real_loss: 0.0652, d_mnist_loss: 0.0021, d_svhn_loss: 0.0631, d_fake_loss: 0.0404, g_loss: 1.1107 
Step [34560/100000], d_real_loss: 0.0225, d_mnist_loss: 0.0020, d_svhn_loss: 0.0205, d_fake_loss: 0.0500, g_loss: 1.1392 
Step [34570/100000], d_real_loss: 0.0202, d_mnist_loss: 0.0057, d_svhn_loss: 0.0145, d_fake_loss: 0.0509, g_loss: 1.2075 
Step [34580/100000], d_real_loss: 0.0674, d_mnist_loss: 0.0032, d_svhn_loss: 0.0642, d_fake_loss: 0.0486, g_loss: 1.1763 
Step [34590/100000], d_real_loss: 0.0341, d_mnist_loss: 0.0090, d_svhn_loss: 0.0251, d_fake_loss: 0.0376, g_loss: 1.2499 
Step [34600/100000], d_real_loss: 0.1187, d_mnist_loss: 0.0010, d_svhn_loss: 0.1177, d_fake_loss: 0.0211, g_loss: 1.0531 
Step [34610/100000], d_real_loss: 0.0242, d_mnist_loss: 0.0014, d_svhn_loss: 0.0228, d_fake_loss: 0.0185, g_loss: 1.1245 
Step [34620/100000], d_real_loss: 0.0417, d_mnist_loss: 0.0062, d_svhn_loss: 0.0354, d_fake_loss: 0.0725, g_loss: 1.0524 
Step [34630/100000], d_real_loss: 0.0178, d_mnist_loss: 0.0035, d_svhn_loss: 0.0143, d_fake_loss: 0.0255, g_loss: 1.1180 
Step [34640/100000], d_real_loss: 0.0242, d_mnist_loss: 0.0009, d_svhn_loss: 0.0233, d_fake_loss: 0.0250, g_loss: 1.1267 
Step [34650/100000], d_real_loss: 0.0347, d_mnist_loss: 0.0056, d_svhn_loss: 0.0290, d_fake_loss: 0.0726, g_loss: 1.2443 
Step [34660/100000], d_real_loss: 0.0267, d_mnist_loss: 0.0011, d_svhn_loss: 0.0256, d_fake_loss: 0.0683, g_loss: 1.2490 
Step [34670/100000], d_real_loss: 0.0538, d_mnist_loss: 0.0040, d_svhn_loss: 0.0497, d_fake_loss: 0.0252, g_loss: 1.1562 
Step [34680/100000], d_real_loss: 0.1260, d_mnist_loss: 0.0598, d_svhn_loss: 0.0662, d_fake_loss: 0.0526, g_loss: 1.0127 
Step [34690/100000], d_real_loss: 0.1086, d_mnist_loss: 0.0258, d_svhn_loss: 0.0828, d_fake_loss: 0.0354, g_loss: 1.1464 
Step [34700/100000], d_real_loss: 0.0294, d_mnist_loss: 0.0045, d_svhn_loss: 0.0249, d_fake_loss: 0.0658, g_loss: 1.1454 
Step [34710/100000], d_real_loss: 0.0247, d_mnist_loss: 0.0015, d_svhn_loss: 0.0232, d_fake_loss: 0.0297, g_loss: 1.1095 
Step [34720/100000], d_real_loss: 0.0294, d_mnist_loss: 0.0056, d_svhn_loss: 0.0238, d_fake_loss: 0.0578, g_loss: 1.1467 
Step [34730/100000], d_real_loss: 0.0224, d_mnist_loss: 0.0027, d_svhn_loss: 0.0197, d_fake_loss: 0.0656, g_loss: 1.0790 
Step [34740/100000], d_real_loss: 0.0431, d_mnist_loss: 0.0071, d_svhn_loss: 0.0360, d_fake_loss: 0.0496, g_loss: 1.1177 
Step [34750/100000], d_real_loss: 0.0702, d_mnist_loss: 0.0028, d_svhn_loss: 0.0673, d_fake_loss: 0.0777, g_loss: 1.1615 
Step [34760/100000], d_real_loss: 0.0542, d_mnist_loss: 0.0314, d_svhn_loss: 0.0228, d_fake_loss: 0.0915, g_loss: 1.4663 
Step [34770/100000], d_real_loss: 0.0374, d_mnist_loss: 0.0038, d_svhn_loss: 0.0335, d_fake_loss: 0.0126, g_loss: 1.0853 
Step [34780/100000], d_real_loss: 0.0302, d_mnist_loss: 0.0130, d_svhn_loss: 0.0172, d_fake_loss: 0.1731, g_loss: 1.0915 
Step [34790/100000], d_real_loss: 0.0301, d_mnist_loss: 0.0190, d_svhn_loss: 0.0111, d_fake_loss: 0.0442, g_loss: 1.0914 
Step [34800/100000], d_real_loss: 0.0207, d_mnist_loss: 0.0022, d_svhn_loss: 0.0184, d_fake_loss: 0.0836, g_loss: 1.1064 
Step [34810/100000], d_real_loss: 0.0269, d_mnist_loss: 0.0030, d_svhn_loss: 0.0239, d_fake_loss: 0.0493, g_loss: 1.1071 
Step [34820/100000], d_real_loss: 0.0288, d_mnist_loss: 0.0081, d_svhn_loss: 0.0207, d_fake_loss: 0.0510, g_loss: 1.1349 
Step [34830/100000], d_real_loss: 0.0810, d_mnist_loss: 0.0120, d_svhn_loss: 0.0690, d_fake_loss: 0.0330, g_loss: 1.0553 
Step [34840/100000], d_real_loss: 0.1219, d_mnist_loss: 0.0204, d_svhn_loss: 0.1016, d_fake_loss: 0.0771, g_loss: 1.0433 
Step [34850/100000], d_real_loss: 0.0208, d_mnist_loss: 0.0028, d_svhn_loss: 0.0179, d_fake_loss: 0.1183, g_loss: 1.1171 
Step [34860/100000], d_real_loss: 0.0741, d_mnist_loss: 0.0115, d_svhn_loss: 0.0626, d_fake_loss: 0.0417, g_loss: 1.0620 
Step [34870/100000], d_real_loss: 0.0529, d_mnist_loss: 0.0172, d_svhn_loss: 0.0357, d_fake_loss: 0.0209, g_loss: 1.0315 
Step [34880/100000], d_real_loss: 0.0563, d_mnist_loss: 0.0212, d_svhn_loss: 0.0351, d_fake_loss: 0.0128, g_loss: 1.0083 
Step [34890/100000], d_real_loss: 0.0885, d_mnist_loss: 0.0024, d_svhn_loss: 0.0862, d_fake_loss: 0.1145, g_loss: 1.0613 
Step [34900/100000], d_real_loss: 0.0428, d_mnist_loss: 0.0105, d_svhn_loss: 0.0323, d_fake_loss: 0.0176, g_loss: 1.1124 
Step [34910/100000], d_real_loss: 0.0527, d_mnist_loss: 0.0028, d_svhn_loss: 0.0500, d_fake_loss: 0.0646, g_loss: 1.1116 
Step [34920/100000], d_real_loss: 0.0232, d_mnist_loss: 0.0010, d_svhn_loss: 0.0222, d_fake_loss: 0.0445, g_loss: 1.1425 
Step [34930/100000], d_real_loss: 0.0176, d_mnist_loss: 0.0021, d_svhn_loss: 0.0154, d_fake_loss: 0.0252, g_loss: 1.1644 
Step [34940/100000], d_real_loss: 0.0544, d_mnist_loss: 0.0259, d_svhn_loss: 0.0285, d_fake_loss: 0.0186, g_loss: 1.1222 
Step [34950/100000], d_real_loss: 0.0336, d_mnist_loss: 0.0152, d_svhn_loss: 0.0183, d_fake_loss: 0.0530, g_loss: 1.1376 
Step [34960/100000], d_real_loss: 0.0211, d_mnist_loss: 0.0013, d_svhn_loss: 0.0197, d_fake_loss: 0.0636, g_loss: 1.1057 
Step [34970/100000], d_real_loss: 0.0517, d_mnist_loss: 0.0009, d_svhn_loss: 0.0508, d_fake_loss: 0.0271, g_loss: 1.0910 
Step [34980/100000], d_real_loss: 0.0201, d_mnist_loss: 0.0013, d_svhn_loss: 0.0188, d_fake_loss: 0.0196, g_loss: 1.0795 
Step [34990/100000], d_real_loss: 0.0349, d_mnist_loss: 0.0008, d_svhn_loss: 0.0341, d_fake_loss: 0.0169, g_loss: 1.1514 
Step [35000/100000], d_real_loss: 0.0368, d_mnist_loss: 0.0016, d_svhn_loss: 0.0352, d_fake_loss: 0.0982, g_loss: 1.1332 
Step [35010/100000], d_real_loss: 0.1663, d_mnist_loss: 0.0921, d_svhn_loss: 0.0742, d_fake_loss: 0.0559, g_loss: 1.5392 
Step [35020/100000], d_real_loss: 0.0347, d_mnist_loss: 0.0061, d_svhn_loss: 0.0286, d_fake_loss: 0.0723, g_loss: 1.1824 
Step [35030/100000], d_real_loss: 0.0857, d_mnist_loss: 0.0266, d_svhn_loss: 0.0591, d_fake_loss: 0.0222, g_loss: 1.0611 
Step [35040/100000], d_real_loss: 0.0906, d_mnist_loss: 0.0043, d_svhn_loss: 0.0862, d_fake_loss: 0.0541, g_loss: 1.1753 
Step [35050/100000], d_real_loss: 0.0475, d_mnist_loss: 0.0285, d_svhn_loss: 0.0190, d_fake_loss: 0.0871, g_loss: 1.1995 
Step [35060/100000], d_real_loss: 0.1691, d_mnist_loss: 0.0089, d_svhn_loss: 0.1601, d_fake_loss: 0.0583, g_loss: 1.2202 
Step [35070/100000], d_real_loss: 0.0467, d_mnist_loss: 0.0020, d_svhn_loss: 0.0447, d_fake_loss: 0.0281, g_loss: 1.1135 
Step [35080/100000], d_real_loss: 0.0534, d_mnist_loss: 0.0110, d_svhn_loss: 0.0424, d_fake_loss: 0.0678, g_loss: 1.1913 
Step [35090/100000], d_real_loss: 0.0231, d_mnist_loss: 0.0087, d_svhn_loss: 0.0143, d_fake_loss: 0.0288, g_loss: 1.1913 
Step [35100/100000], d_real_loss: 0.0563, d_mnist_loss: 0.0151, d_svhn_loss: 0.0412, d_fake_loss: 0.0476, g_loss: 1.3636 
Step [35110/100000], d_real_loss: 0.0602, d_mnist_loss: 0.0051, d_svhn_loss: 0.0551, d_fake_loss: 0.0562, g_loss: 1.1892 
Step [35120/100000], d_real_loss: 0.0872, d_mnist_loss: 0.0018, d_svhn_loss: 0.0854, d_fake_loss: 0.0318, g_loss: 1.1688 
Step [35130/100000], d_real_loss: 0.0230, d_mnist_loss: 0.0013, d_svhn_loss: 0.0217, d_fake_loss: 0.0396, g_loss: 1.1471 
Step [35140/100000], d_real_loss: 0.0239, d_mnist_loss: 0.0015, d_svhn_loss: 0.0224, d_fake_loss: 0.0576, g_loss: 1.2106 
Step [35150/100000], d_real_loss: 0.0740, d_mnist_loss: 0.0011, d_svhn_loss: 0.0729, d_fake_loss: 0.0425, g_loss: 1.0822 
Step [35160/100000], d_real_loss: 0.0354, d_mnist_loss: 0.0026, d_svhn_loss: 0.0328, d_fake_loss: 0.0649, g_loss: 1.2475 
Step [35170/100000], d_real_loss: 0.0548, d_mnist_loss: 0.0046, d_svhn_loss: 0.0502, d_fake_loss: 0.0252, g_loss: 1.1034 
Step [35180/100000], d_real_loss: 0.0298, d_mnist_loss: 0.0014, d_svhn_loss: 0.0284, d_fake_loss: 0.0230, g_loss: 1.1549 
Step [35190/100000], d_real_loss: 0.0189, d_mnist_loss: 0.0015, d_svhn_loss: 0.0174, d_fake_loss: 0.0314, g_loss: 1.1238 
Step [35200/100000], d_real_loss: 0.0216, d_mnist_loss: 0.0093, d_svhn_loss: 0.0123, d_fake_loss: 0.0223, g_loss: 1.2337 
Step [35210/100000], d_real_loss: 0.0350, d_mnist_loss: 0.0012, d_svhn_loss: 0.0338, d_fake_loss: 0.0240, g_loss: 1.1710 
Step [35220/100000], d_real_loss: 0.0414, d_mnist_loss: 0.0049, d_svhn_loss: 0.0365, d_fake_loss: 0.0237, g_loss: 1.0936 
Step [35230/100000], d_real_loss: 0.0695, d_mnist_loss: 0.0034, d_svhn_loss: 0.0661, d_fake_loss: 0.0771, g_loss: 1.1549 
Step [35240/100000], d_real_loss: 0.0250, d_mnist_loss: 0.0017, d_svhn_loss: 0.0234, d_fake_loss: 0.0707, g_loss: 1.2754 
Step [35250/100000], d_real_loss: 0.0294, d_mnist_loss: 0.0013, d_svhn_loss: 0.0281, d_fake_loss: 0.0415, g_loss: 1.2559 
Step [35260/100000], d_real_loss: 0.0843, d_mnist_loss: 0.0102, d_svhn_loss: 0.0741, d_fake_loss: 0.0264, g_loss: 1.1689 
Step [35270/100000], d_real_loss: 0.0225, d_mnist_loss: 0.0028, d_svhn_loss: 0.0197, d_fake_loss: 0.0421, g_loss: 1.0781 
Step [35280/100000], d_real_loss: 0.2081, d_mnist_loss: 0.0586, d_svhn_loss: 0.1496, d_fake_loss: 0.1381, g_loss: 1.1267 
Step [35290/100000], d_real_loss: 0.0228, d_mnist_loss: 0.0056, d_svhn_loss: 0.0172, d_fake_loss: 0.0987, g_loss: 1.1371 
Step [35300/100000], d_real_loss: 0.0401, d_mnist_loss: 0.0028, d_svhn_loss: 0.0372, d_fake_loss: 0.0366, g_loss: 1.1053 
Step [35310/100000], d_real_loss: 0.0483, d_mnist_loss: 0.0083, d_svhn_loss: 0.0400, d_fake_loss: 0.0503, g_loss: 1.1400 
Step [35320/100000], d_real_loss: 0.0313, d_mnist_loss: 0.0073, d_svhn_loss: 0.0240, d_fake_loss: 0.0882, g_loss: 1.0901 
Step [35330/100000], d_real_loss: 0.1205, d_mnist_loss: 0.0018, d_svhn_loss: 0.1187, d_fake_loss: 0.0903, g_loss: 1.1240 
Step [35340/100000], d_real_loss: 0.0435, d_mnist_loss: 0.0031, d_svhn_loss: 0.0405, d_fake_loss: 0.0829, g_loss: 1.0874 
Step [35350/100000], d_real_loss: 0.0528, d_mnist_loss: 0.0010, d_svhn_loss: 0.0518, d_fake_loss: 0.0137, g_loss: 1.1062 
Step [35360/100000], d_real_loss: 0.0358, d_mnist_loss: 0.0079, d_svhn_loss: 0.0279, d_fake_loss: 0.0245, g_loss: 1.0494 
Step [35370/100000], d_real_loss: 0.0679, d_mnist_loss: 0.0101, d_svhn_loss: 0.0578, d_fake_loss: 0.0620, g_loss: 1.0038 
Step [35380/100000], d_real_loss: 0.0255, d_mnist_loss: 0.0097, d_svhn_loss: 0.0158, d_fake_loss: 0.0727, g_loss: 1.2413 
Step [35390/100000], d_real_loss: 0.0688, d_mnist_loss: 0.0050, d_svhn_loss: 0.0638, d_fake_loss: 0.0391, g_loss: 1.1286 
Step [35400/100000], d_real_loss: 0.0655, d_mnist_loss: 0.0288, d_svhn_loss: 0.0366, d_fake_loss: 0.0378, g_loss: 1.0756 
Step [35410/100000], d_real_loss: 0.0808, d_mnist_loss: 0.0128, d_svhn_loss: 0.0681, d_fake_loss: 0.0211, g_loss: 1.1812 
Step [35420/100000], d_real_loss: 0.0518, d_mnist_loss: 0.0103, d_svhn_loss: 0.0416, d_fake_loss: 0.1590, g_loss: 1.0859 
Step [35430/100000], d_real_loss: 0.0217, d_mnist_loss: 0.0049, d_svhn_loss: 0.0168, d_fake_loss: 0.0284, g_loss: 1.1163 
Step [35440/100000], d_real_loss: 0.0713, d_mnist_loss: 0.0068, d_svhn_loss: 0.0645, d_fake_loss: 0.0580, g_loss: 1.1917 
Step [35450/100000], d_real_loss: 0.0219, d_mnist_loss: 0.0046, d_svhn_loss: 0.0174, d_fake_loss: 0.0341, g_loss: 1.1307 
Step [35460/100000], d_real_loss: 0.1034, d_mnist_loss: 0.0009, d_svhn_loss: 0.1025, d_fake_loss: 0.0344, g_loss: 1.2375 
Step [35470/100000], d_real_loss: 0.0364, d_mnist_loss: 0.0058, d_svhn_loss: 0.0306, d_fake_loss: 0.0512, g_loss: 1.2909 
Step [35480/100000], d_real_loss: 0.0279, d_mnist_loss: 0.0114, d_svhn_loss: 0.0165, d_fake_loss: 0.1468, g_loss: 1.2370 
Step [35490/100000], d_real_loss: 0.0287, d_mnist_loss: 0.0017, d_svhn_loss: 0.0269, d_fake_loss: 0.0271, g_loss: 1.1186 
Step [35500/100000], d_real_loss: 0.0238, d_mnist_loss: 0.0058, d_svhn_loss: 0.0180, d_fake_loss: 0.0246, g_loss: 1.1313 
Step [35510/100000], d_real_loss: 0.0958, d_mnist_loss: 0.0013, d_svhn_loss: 0.0945, d_fake_loss: 0.0480, g_loss: 1.2476 
Step [35520/100000], d_real_loss: 0.0399, d_mnist_loss: 0.0034, d_svhn_loss: 0.0365, d_fake_loss: 0.0612, g_loss: 1.1843 
Step [35530/100000], d_real_loss: 0.0563, d_mnist_loss: 0.0072, d_svhn_loss: 0.0491, d_fake_loss: 0.0252, g_loss: 1.0743 
Step [35540/100000], d_real_loss: 0.0237, d_mnist_loss: 0.0010, d_svhn_loss: 0.0227, d_fake_loss: 0.0227, g_loss: 1.2039 
Step [35550/100000], d_real_loss: 0.0442, d_mnist_loss: 0.0145, d_svhn_loss: 0.0297, d_fake_loss: 0.0382, g_loss: 1.1307 
Step [35560/100000], d_real_loss: 0.0432, d_mnist_loss: 0.0012, d_svhn_loss: 0.0420, d_fake_loss: 0.0260, g_loss: 1.1176 
Step [35570/100000], d_real_loss: 0.0437, d_mnist_loss: 0.0022, d_svhn_loss: 0.0415, d_fake_loss: 0.0168, g_loss: 1.1120 
Step [35580/100000], d_real_loss: 0.0537, d_mnist_loss: 0.0089, d_svhn_loss: 0.0447, d_fake_loss: 0.0481, g_loss: 1.0613 
